id_code,firm,num_advisors,Role,level,amount
AR6,AR6_1,25-100,KJM (Tier I) Representative,13e5,0.42
AR6,AR6_2,25-100,MBE (Tier II) Representative,13e5,0.42
AR6,AR6_3,25-100,SPG (Tier III) Representative,13e5,0.4
TR8,TR8,<25,Financial Advisor,13e5,0.39
AB5,AB5,<25,Financial Advisor,13e5,0.6
PB14,PB14,<25,Financial Consultant,13e5,0.3
TB5,TB5_1,<25,Wealth Advisor,13e5,0.42
AR7,AR7,25-100,Financial Advisor,13e5,0.41
TB6,TB6,<25,Financial Advisor,13e5,0.45
TB5,TB5_2,<25,Financial Advisor,13e5,0.35
TL9,TL9,<25,Registered Representative,13e5,0.45
PB8,PB8,25-100,Investment Client Advisor,13e5,0.41
PT3,PT3,25-100,Advisor,13e5,0.42
TT7,TT7,<25,Financial Advisor,13e5,0.49
GB1,GB1_1,> 100,Branch Advisor,13e5,0.41
GB1,GB1_2,> 100,Hub Advisor,13e5,0.43
GT1,GT1_1,> 100,Traditional Advisor,13e5,0.45
GT1,GT1_2,> 100,Team Based (Partnered) Advisor,13e5,0.44
GL1,GL1,> 100,Advisor,13e5,0.4
TL7,TL7,25-100,Advisor,13e5,0.41
AB6,AB6,25-100,Advisor,13e5,0.4
AB4,AB4,25-100,Retail Investment Sales Officer,13e5,0.35
PT12,PT12,<25,Advisor,13e5,0.38
AT7,AT7_1,25-100,Full Commission Advisor,13e5,0.43
AT7,AT7_2,25-100,"""Guaranteed"" Advisor",13e5,0.19
AB3,AB3,25-100,Financial Consultant,13e5,0.44
PT13,PT13,<25,Financial Advisor,13e5,0.41
AB7,AB7,> 100,Financial Advisor/Associate FA,13e5,0.39
AT2,AT2_1,> 100,Advisor,13e5,0.43
TL5,TL5,<25,Financial Advisor,13e5,0.45
AT6,AT6,> 100,Advisor,13e5,0.47
PR3,PR3,< 25,New Financial Advisor,13e5,0.45
PR2,PR2,25-100,Advisor,13e5,0.42
AT3,AT3_1,> 100,Branch Advisor,13e5,0.43
AT3,AT3_2,> 100,Centralized Advisor,13e5,0.47
AT1,AT1_1,> 100,"""Grandfathered"" Advisor",13e5,0.35
AT1,AT1_2,> 100,Advisor,13e5,0.38
TL14,TL14_1,<25,Advisor,13e5,0.47
PR1,PR1,25-100,Advisor,13e5,0.39
PB1,PB1,< 25,Financial Advisor,13e5,0.35
TB7,TB7_1,< 25,New Financial Advisor,13e5,0.3
TB7,TB7_2,< 25,Financial Advisor,13e5,0.41
PB6,PB6,25-100,Retail Financial Consultant,13e5,0.44
AT5,AT5_1,25-100,Financial Consultant,13e5,0.36
AL3,AL3,25-100,Wealth Advisor,13e5,0.43
AT2,AT2_2,> 100,Senior Advisor,13e5,0.47
AR3,AR3,> 100,Senior Advisor,13e5,0.43
PB3,PB3_1,25-100,Senior Advisor,13e5,0.43
PB9,PB9_2,25-100,Senior Advisor,13e5,0.45
PR4,PR4,< 25,Financial Consultant II,13e5,0.38
AB2,AB2,25-100,Senior Investment Representative,13e5,0.4
AT1,AT1_3,> 100,Senior  Financial Advisor,13e5,0.41
TB7,TB7_3,< 25,Senior  Financial Advisor,13e5,0.42
TB5,TB5_3,< 25,Senior Financial Advisor,13e5,0.35
AT5,AT5_2,25-100,2nd Story Financial Consultant,13e5,0.44
TB7,TB7_4,< 25,Private Financial Advisor,13e5,0.44
PB9,PB9_3,25-100,Independent Advisor,13e5,0.5
PB3,PB3_2,25-100,Independent Advisor,13e5,0.46
TL14,TL14_2,< 25,Independent Advisor,13e5,0.52
W,W_1,> 100,Advisor 0-5 Yrs,13e5,0.46
W,W_2,> 100,Advisor 5-7 Yrs,13e5,0.46
W,W_3,> 100,Advisor 7-9 Yrs,13e5,0.48
W,W_4,> 100,Advisor 9-15 Yrs,13e5,0.48
W,W_5,> 100,Advisor 15-19 Yrs,13e5,0.48
W,W_6,> 100,Advisor 20-25 Yrs,13e5,0.48
W,W_7,> 100,Advisor 25+ Yrs,13e5,0.48
GR1,GR1,> 100,Advisor,14e5,0.44
PT10,PT10,<25,Financial Advisor,14e5,0.39
TL13,TL13_1,<25,Financial Advisor (New),14e5,0.32
TL13,TL13_2,<25,Financial Advisor (Composite),14e5,0.42
PT5,PT5,< 25,Advisor,14e5,0.41
PB9,PB9_1,25-100,Advisor,14e5,0.41
PB7,PB7,25-100,Advisor,14e5,0.42
PT11,PT11,<25,Financial Advisor,14e5,0.42
AR2,AR2,> 100,Advisor,14e5,0.4
TR7,TR7,<25,Investment Representative,14e5,0.34
TR2,TR2,25-100,Financial Advisor,14e5,0.25
AR6,AR6_1,25-100,KJM (Tier I) Representative,14e5,0.42
AR6,AR6_2,25-100,MBE (Tier II) Representative,14e5,0.42
AR6,AR6_3,25-100,SPG (Tier III) Representative,14e5,0.4
TR8,TR8,<25,Financial Advisor,14e5,0.39
AB5,AB5,<25,Financial Advisor,14e5,0.6
PB14,PB14,<25,Financial Consultant,14e5,0.3
TB5,TB5_1,<25,Wealth Advisor,14e5,0.42
AR7,AR7,25-100,Financial Advisor,14e5,0.41
TB6,TB6,<25,Financial Advisor,14e5,0.45
TB5,TB5_2,<25,Financial Advisor,14e5,0.35
TL9,TL9,<25,Registered Representative,14e5,0.45
PB8,PB8,25-100,Investment Client Advisor,14e5,0.41
PT3,PT3,25-100,Advisor,14e5,0.42
TT7,TT7,<25,Financial Advisor,14e5,0.49
GB1,GB1_1,> 100,Branch Advisor,14e5,0.41
GB1,GB1_2,> 100,Hub Advisor,14e5,0.43
GT1,GT1_1,> 100,Traditional Advisor,14e5,0.45
GT1,GT1_2,> 100,Team Based (Partnered) Advisor,14e5,0.44
GL1,GL1,> 100,Advisor,14e5,0.41
TL7,TL7,25-100,Advisor,14e5,0.41
AB6,AB6,25-100,Advisor,14e5,0.4
AB4,AB4,25-100,Retail Investment Sales Officer,14e5,0.35
PT12,PT12,<25,Advisor,14e5,0.38
AT7,AT7_1,25-100,Full Commission Advisor,14e5,0.43
AT7,AT7_2,25-100,"""Guaranteed"" Advisor",14e5,0.19
AB3,AB3,25-100,Financial Consultant,14e5,0.44
PT13,PT13,<25,Financial Advisor,14e5,0.41
AB7,AB7,> 100,Financial Advisor/Associate FA,14e5,0.4
AT2,AT2_1,> 100,Advisor,14e5,0.43
TL5,TL5,<25,Financial Advisor,14e5,0.45
AT6,AT6,> 100,Advisor,14e5,0.47
PR3,PR3,< 25,New Financial Advisor,14e5,0.45
PR2,PR2,25-100,Advisor,14e5,0.42
AT3,AT3_1,> 100,Branch Advisor,14e5,0.43
AT3,AT3_2,> 100,Centralized Advisor,14e5,0.47
AT1,AT1_1,> 100,"""Grandfathered"" Advisor",14e5,0.35
AT1,AT1_2,> 100,Advisor,14e5,0.39
TL14,TL14_1,<25,Advisor,14e5,0.47
PR1,PR1,25-100,Advisor,14e5,0.39
PB1,PB1,< 25,Financial Advisor,14e5,0.35
TB7,TB7_1,< 25,New Financial Advisor,14e5,0.3
TB7,TB7_2,< 25,Financial Advisor,14e5,0.41
PB6,PB6,25-100,Retail Financial Consultant,14e5,0.44
AT5,AT5_1,25-100,Financial Consultant,14e5,0.36
AL3,AL3,25-100,Wealth Advisor,14e5,0.43
AT2,AT2_2,> 100,Senior Advisor,14e5,0.47
AR3,AR3,> 100,Senior Advisor,14e5,0.43
PB3,PB3_1,25-100,Senior Advisor,14e5,0.43
PB9,PB9_2,25-100,Senior Advisor,14e5,0.45
PR4,PR4,< 25,Financial Consultant II,14e5,0.38
AB2,AB2,25-100,Senior Investment Representative,14e5,0.4
AT1,AT1_3,> 100,Senior  Financial Advisor,14e5,0.41
TB7,TB7_3,< 25,Senior  Financial Advisor,14e5,0.42
TB5,TB5_3,< 25,Senior Financial Advisor,14e5,0.35
AT5,AT5_2,25-100,2nd Story Financial Consultant,14e5,0.44
TB7,TB7_4,< 25,Private Financial Advisor,14e5,0.44
PB9,PB9_3,25-100,Independent Advisor,14e5,0.5
PB3,PB3_2,25-100,Independent Advisor,14e5,0.46
TL14,TL14_2,< 25,Independent Advisor,14e5,0.52
W,W_1,> 100,Advisor 0-5 Yrs,14e5,0.46
W,W_2,> 100,Advisor 5-7 Yrs,14e5,0.46
W,W_3,> 100,Advisor 7-9 Yrs,14e5,0.48
W,W_4,> 100,Advisor 9-15 Yrs,14e5,0.48
W,W_5,> 100,Advisor 15-19 Yrs,14e5,0.48
W,W_6,> 100,Advisor 20-25 Yrs,14e5,0.48
W,W_7,> 100,Advisor 25+ Yrs,14e5,0.48
GR1,GR1,> 100,Advisor,15e5,0.44
PT10,PT10,<25,Financial Advisor,15e5,0.39
TL13,TL13_1,<25,Financial Advisor (New),15e5,0.32
TL13,TL13_2,<25,Financial Advisor (Composite),15e5,0.42
PT5,PT5,< 25,Advisor,15e5,0.41
PB9,PB9_1,25-100,Advisor,15e5,0.41
PB7,PB7,25-100,Advisor,15e5,0.42
PT11,PT11,<25,Financial Advisor,15e5,0.42
AR2,AR2,> 100,Advisor,15e5,0.42
TR7,TR7,<25,Investment Representative,15e5,0.34
TR2,TR2,25-100,Financial Advisor,15e5,0.25
AR6,AR6_1,25-100,KJM (Tier I) Representative,15e5,0.42
AR6,AR6_2,25-100,MBE (Tier II) Representative,15e5,0.42
AR6,AR6_3,25-100,SPG (Tier III) Representative,15e5,0.4
TR8,TR8,<25,Financial Advisor,15e5,0.4
AB5,AB5,<25,Financial Advisor,15e5,0.6
PB14,PB14,<25,Financial Consultant,15e5,0.3
TB5,TB5_1,<25,Wealth Advisor,15e5,0.42
AR7,AR7,25-100,Financial Advisor,15e5,0.41
TB6,TB6,<25,Financial Advisor,15e5,0.45
TB5,TB5_2,<25,Financial Advisor,15e5,0.35
TL9,TL9,<25,Registered Representative,15e5,0.45
PB8,PB8,25-100,Investment Client Advisor,15e5,0.41
PT3,PT3,25-100,Advisor,15e5,0.42
TT7,TT7,<25,Financial Advisor,15e5,0.5
GB1,GB1_1,> 100,Branch Advisor,15e5,0.41
GB1,GB1_2,> 100,Hub Advisor,15e5,0.44
GT1,GT1_1,> 100,Traditional Advisor,15e5,0.46
GT1,GT1_2,> 100,Team Based (Partnered) Advisor,15e5,0.46
GL1,GL1,> 100,Advisor,15e5,0.41
TL7,TL7,25-100,Advisor,15e5,0.42
AB6,AB6,25-100,Advisor,15e5,0.4
AB4,AB4,25-100,Retail Investment Sales Officer,15e5,0.35
PT12,PT12,<25,Advisor,15e5,0.38
AT7,AT7_1,25-100,Full Commission Advisor,15e5,0.43
AT7,AT7_2,25-100,"""Guaranteed"" Advisor",15e5,0.19
AB3,AB3,25-100,Financial Consultant,15e5,0.45
PT13,PT13,<25,Financial Advisor,15e5,0.41
AB7,AB7,> 100,Financial Advisor/Associate FA,15e5,0.4
AT2,AT2_1,> 100,Advisor,15e5,0.43
TL5,TL5,<25,Financial Advisor,15e5,0.45
AT6,AT6,> 100,Advisor,15e5,0.47
PR3,PR3,< 25,New Financial Advisor,15e5,0.45
PR2,PR2,25-100,Advisor,15e5,0.42
AT3,AT3_1,> 100,Branch Advisor,15e5,0.44
AT3,AT3_2,> 100,Centralized Advisor,15e5,0.48
AT1,AT1_1,> 100,"""Grandfathered"" Advisor",15e5,0.35
AT1,AT1_2,> 100,Advisor,15e5,0.4
TL14,TL14_1,<25,Advisor,15e5,0.47
PR1,PR1,25-100,Advisor,15e5,0.39
PB1,PB1,< 25,Financial Advisor,15e5,0.35
TB7,TB7_1,< 25,New Financial Advisor,15e5,0.3
TB7,TB7_2,< 25,Financial Advisor,15e5,0.42
PB6,PB6,25-100,Retail Financial Consultant,15e5,0.45
AT5,AT5_1,25-100,Financial Consultant,15e5,0.36
AL3,AL3,25-100,Wealth Advisor,15e5,0.44
AT2,AT2_2,> 100,Senior Advisor,15e5,0.47
AR3,AR3,> 100,Senior Advisor,15e5,0.43
PB3,PB3_1,25-100,Senior Advisor,15e5,0.43
PB9,PB9_2,25-100,Senior Advisor,15e5,0.45
PR4,PR4,< 25,Financial Consultant II,15e5,0.38
AB2,AB2,25-100,Senior Investment Representative,15e5,0.4
AT1,AT1_3,> 100,Senior  Financial Advisor,15e5,0.41
TB7,TB7_3,< 25,Senior  Financial Advisor,15e5,0.43
TB5,TB5_3,< 25,Senior Financial Advisor,15e5,0.35
AT5,AT5_2,25-100,2nd Story Financial Consultant,15e5,0.44
TB7,TB7_4,< 25,Private Financial Advisor,15e5,0.44
PB9,PB9_3,25-100,Independent Advisor,15e5,0.5
PB3,PB3_2,25-100,Independent Advisor,15e5,0.48
TL14,TL14_2,< 25,Independent Advisor,15e5,0.52
W,W_1,> 100,Advisor 0-5 Yrs,15e5,0.46
W,W_2,> 100,Advisor 5-7 Yrs,15e5,0.46
W,W_3,> 100,Advisor 7-9 Yrs,15e5,0.48
W,W_4,> 100,Advisor 9-15 Yrs,15e5,0.48
W,W_5,> 100,Advisor 15-19 Yrs,15e5,0.48
W,W_6,> 100,Advisor 20-25 Yrs,15e5,0.48
W,W_7,> 100,Advisor 25+ Yrs,15e5,0.48
GR1,GR1,> 100,Advisor,17e5,0.44
PT10,PT10,<25,Financial Advisor,17e5,0.39
TL13,TL13_1,<25,Financial Advisor (New),17e5,0.32
TL13,TL13_2,<25,Financial Advisor (Composite),17e5,0.42
PT5,PT5,< 25,Advisor,17e5,0.41
PB9,PB9_1,25-100,Advisor,17e5,0.41
PB7,PB7,25-100,Advisor,17e5,0.42
PT11,PT11,<25,Financial Advisor,17e5,0.42
AR2,AR2,> 100,Advisor,17e5,0.42
TR7,TR7,<25,Investment Representative,17e5,0.34
TR2,TR2,25-100,Financial Advisor,17e5,0.25
AR6,AR6_1,25-100,KJM (Tier I) Representative,17e5,0.42
AR6,AR6_2,25-100,MBE (Tier II) Representative,17e5,0.42
AR6,AR6_3,25-100,SPG (Tier III) Representative,17e5,0.4
TR8,TR8,<25,Financial Advisor,17e5,0.4
AB5,AB5,<25,Financial Advisor,17e5,0.6
PB14,PB14,<25,Financial Consultant,17e5,0.3
TB5,TB5_1,<25,Wealth Advisor,17e5,0.42
AR7,AR7,25-100,Financial Advisor,17e5,0.41
TB6,TB6,<25,Financial Advisor,17e5,0.45
TB5,TB5_2,<25,Financial Advisor,17e5,0.35
TL9,TL9,<25,Registered Representative,17e5,0.45
PB8,PB8,25-100,Investment Client Advisor,17e5,0.41
PT3,PT3,25-100,Advisor,17e5,0.42
TT7,TT7,<25,Financial Advisor,17e5,0.5
GB1,GB1_1,> 100,Branch Advisor,17e5,0.41
GB1,GB1_2,> 100,Hub Advisor,17e5,0.44
GT1,GT1_1,> 100,Traditional Advisor,17e5,0.46
GT1,GT1_2,> 100,Team Based (Partnered) Advisor,17e5,0.46
GL1,GL1,> 100,Advisor,17e5,0.41
TL7,TL7,25-100,Advisor,17e5,0.42
AB6,AB6,25-100,Advisor,17e5,0.4
AB4,AB4,25-100,Retail Investment Sales Officer,17e5,0.35
PT12,PT12,<25,Advisor,17e5,0.38
AT7,AT7_1,25-100,Full Commission Advisor,17e5,0.43
AT7,AT7_2,25-100,"""Guaranteed"" Advisor",17e5,0.19
AB3,AB3,25-100,Financial Consultant,17e5,0.45
PT13,PT13,<25,Financial Advisor,17e5,0.41
AB7,AB7,> 100,Financial Advisor/Associate FA,17e5,0.4
AT2,AT2_1,> 100,Advisor,17e5,0.43
TL5,TL5,<25,Financial Advisor,17e5,0.45
AT6,AT6,> 100,Advisor,17e5,0.47
PR3,PR3,< 25,New Financial Advisor,17e5,0.45
PR2,PR2,25-100,Advisor,17e5,0.43
AT3,AT3_1,> 100,Branch Advisor,17e5,0.44
AT3,AT3_2,> 100,Centralized Advisor,17e5,0.48
AT1,AT1_1,> 100,"""Grandfathered"" Advisor",17e5,0.35
AT1,AT1_2,> 100,Advisor,17e5,0.4
TL14,TL14_1,<25,Advisor,17e5,0.47
PR1,PR1,25-100,Advisor,17e5,0.39
PB1,PB1,< 25,Financial Advisor,17e5,0.35
TB7,TB7_1,< 25,New Financial Advisor,17e5,0.3
TB7,TB7_2,< 25,Financial Advisor,17e5,0.42
PB6,PB6,25-100,Retail Financial Consultant,17e5,0.45
AT5,AT5_1,25-100,Financial Consultant,17e5,0.36
AL3,AL3,25-100,Wealth Advisor,17e5,0.44
AT2,AT2_2,> 100,Senior Advisor,17e5,0.47
AR3,AR3,> 100,Senior Advisor,17e5,0.43
PB3,PB3_1,25-100,Senior Advisor,17e5,0.43
PB9,PB9_2,25-100,Senior Advisor,17e5,0.45
PR4,PR4,< 25,Financial Consultant II,17e5,0.38
AB2,AB2,25-100,Senior Investment Representative,17e5,0.4
AT1,AT1_3,> 100,Senior  Financial Advisor,17e5,0.41
TB7,TB7_3,< 25,Senior  Financial Advisor,17e5,0.43
TB5,TB5_3,< 25,Senior Financial Advisor,17e5,0.35
AT5,AT5_2,25-100,2nd Story Financial Consultant,17e5,0.44
TB7,TB7_4,< 25,Private Financial Advisor,17e5,0.44
PB9,PB9_3,25-100,Independent Advisor,17e5,0.5
PB3,PB3_2,25-100,Independent Advisor,17e5,0.48
TL14,TL14_2,< 25,Independent Advisor,17e5,0.52
W,W_1,> 100,Advisor 0-5 Yrs,17e5,0.46
W,W_2,> 100,Advisor 5-7 Yrs,17e5,0.46
W,W_3,> 100,Advisor 7-9 Yrs,17e5,0.48
W,W_4,> 100,Advisor 9-15 Yrs,17e5,0.48
W,W_5,> 100,Advisor 15-19 Yrs,17e5,0.48
W,W_6,> 100,Advisor 20-25 Yrs,17e5,0.48
W,W_7,> 100,Advisor 25+ Yrs,17e5,0.48
GR1,GR1,> 100,Advisor,175e4,0.44
PT10,PT10,<25,Financial Advisor,175e4,0.39
TL13,TL13_1,<25,Financial Advisor (New),175e4,0.32
TL13,TL13_2,<25,Financial Advisor (Composite),175e4,0.42
PT5,PT5,< 25,Advisor,175e4,0.41
PB9,PB9_1,25-100,Advisor,175e4,0.41
PB7,PB7,25-100,Advisor,175e4,0.42
PT11,PT11,<25,Financial Advisor,175e4,0.42
AR2,AR2,> 100,Advisor,175e4,0.42
TR7,TR7,<25,Investment Representative,175e4,0.34
TR2,TR2,25-100,Financial Advisor,175e4,0.25
AR6,AR6_1,25-100,KJM (Tier I) Representative,175e4,0.42
AR6,AR6_2,25-100,MBE (Tier II) Representative,175e4,0.42
AR6,AR6_3,25-100,SPG (Tier III) Representative,175e4,0.4
TR8,TR8,<25,Financial Advisor,175e4,0.4
AB5,AB5,<25,Financial Advisor,175e4,0.6
PB14,PB14,<25,Financial Consultant,175e4,0.3
TB5,TB5_1,<25,Wealth Advisor,175e4,0.42
AR7,AR7,25-100,Financial Advisor,175e4,0.41
TB6,TB6,<25,Financial Advisor,175e4,0.45
TB5,TB5_2,<25,Financial Advisor,175e4,0.35
TL9,TL9,<25,Registered Representative,175e4,0.45
PB8,PB8,25-100,Investment Client Advisor,175e4,0.41
PT3,PT3,25-100,Advisor,175e4,0.42
TT7,TT7,<25,Financial Advisor,175e4,0.5
GB1,GB1_1,> 100,Branch Advisor,175e4,0.41
GB1,GB1_2,> 100,Hub Advisor,175e4,0.44
GT1,GT1_1,> 100,Traditional Advisor,175e4,0.46
GT1,GT1_2,> 100,Team Based (Partnered) Advisor,175e4,0.46
GL1,GL1,> 100,Advisor,175e4,0.41
TL7,TL7,25-100,Advisor,175e4,0.42
AB6,AB6,25-100,Advisor,175e4,0.4
AB4,AB4,25-100,Retail Investment Sales Officer,175e4,0.35
PT12,PT12,<25,Advisor,175e4,0.38
AT7,AT7_1,25-100,Full Commission Advisor,175e4,0.43
AT7,AT7_2,25-100,"""Guaranteed"" Advisor",175e4,0.19
AB3,AB3,25-100,Financial Consultant,175e4,0.46
PT13,PT13,<25,Financial Advisor,175e4,0.41
AB7,AB7,> 100,Financial Advisor/Associate FA,175e4,0.4
AT2,AT2_1,> 100,Advisor,175e4,0.43
TL5,TL5,<25,Financial Advisor,175e4,0.45
AT6,AT6,> 100,Advisor,175e4,0.47
PR3,PR3,< 25,New Financial Advisor,175e4,0.45
PR2,PR2,25-100,Advisor,175e4,0.43
AT3,AT3_1,> 100,Branch Advisor,175e4,0.44
AT3,AT3_2,> 100,Centralized Advisor,175e4,0.48
AT1,AT1_1,> 100,"""Grandfathered"" Advisor",175e4,0.35
AT1,AT1_2,> 100,Advisor,175e4,0.4
TL14,TL14_1,<25,Advisor,175e4,0.47
PR1,PR1,25-100,Advisor,175e4,0.39
PB1,PB1,< 25,Financial Advisor,175e4,0.35
TB7,TB7_1,< 25,New Financial Advisor,175e4,0.3
TB7,TB7_2,< 25,Financial Advisor,175e4,0.42
PB6,PB6,25-100,Retail Financial Consultant,175e4,0.45
AT5,AT5_1,25-100,Financial Consultant,175e4,0.36
AL3,AL3,25-100,Wealth Advisor,175e4,0.44
AT2,AT2_2,> 100,Senior Advisor,175e4,0.47
AR3,AR3,> 100,Senior Advisor,175e4,0.43
PB3,PB3_1,25-100,Senior Advisor,175e4,0.43
PB9,PB9_2,25-100,Senior Advisor,175e4,0.45
PR4,PR4,< 25,Financial Consultant II,175e4,0.38
AB2,AB2,25-100,Senior Investment Representative,175e4,0.4
AT1,AT1_3,> 100,Senior  Financial Advisor,175e4,0.41
TB7,TB7_3,< 25,Senior  Financial Advisor,175e4,0.43
TB5,TB5_3,< 25,Senior Financial Advisor,175e4,0.35
AT5,AT5_2,25-100,2nd Story Financial Consultant,175e4,0.46
TB7,TB7_4,< 25,Private Financial Advisor,175e4,0.44
PB9,PB9_3,25-100,Independent Advisor,175e4,0.5
PB3,PB3_2,25-100,Independent Advisor,175e4,0.48
TL14,TL14_2,< 25,Independent Advisor,175e4,0.52
W,W_1,> 100,Advisor 0-5 Yrs,175e4,0.46
W,W_2,> 100,Advisor 5-7 Yrs,175e4,0.46
W,W_3,> 100,Advisor 7-9 Yrs,175e4,0.48
W,W_4,> 100,Advisor 9-15 Yrs,175e4,0.48
W,W_5,> 100,Advisor 15-19 Yrs,175e4,0.48
W,W_6,> 100,Advisor 20-25 Yrs,175e4,0.48
W,W_7,> 100,Advisor 25+ Yrs,175e4,0.48
GR1,GR1,> 100,Advisor,2e6,0.44
PT10,PT10,<25,Financial Advisor,2e6,0.39
TL13,TL13_1,<25,Financial Advisor (New),2e6,0.32
TL13,TL13_2,<25,Financial Advisor (Composite),2e6,0.42
PT5,PT5,< 25,Advisor,2e6,0.41
PB9,PB9_1,25-100,Advisor,2e6,0.41
PB7,PB7,25-100,Advisor,2e6,0.42
PT11,PT11,<25,Financial Advisor,2e6,0.42
AR2,AR2,> 100,Advisor,2e6,0.42
TR7,TR7,<25,Investment Representative,2e6,0.34
TR2,TR2,25-100,Financial Advisor,2e6,0.25
AR6,AR6_1,25-100,KJM (Tier I) Representative,2e6,0.42
AR6,AR6_2,25-100,MBE (Tier II) Representative,2e6,0.42
AR6,AR6_3,25-100,SPG (Tier III) Representative,2e6,0.4
TR8,TR8,<25,Financial Advisor,2e6,0.4
AB5,AB5,<25,Financial Advisor,2e6,0.6
PB14,PB14,<25,Financial Consultant,2e6,0.3
TB5,TB5_1,<25,Wealth Advisor,2e6,0.42
AR7,AR7,25-100,Financial Advisor,2e6,0.41
TB6,TB6,<25,Financial Advisor,2e6,0.45
TB5,TB5_2,<25,Financial Advisor,2e6,0.35
TL9,TL9,<25,Registered Representative,2e6,0.45
PB8,PB8,25-100,Investment Client Advisor,2e6,0.42
PT3,PT3,25-100,Advisor,2e6,0.42
TT7,TT7,<25,Financial Advisor,2e6,0.5
GB1,GB1_1,> 100,Branch Advisor,2e6,0.42
GB1,GB1_2,> 100,Hub Advisor,2e6,0.45
GT1,GT1_1,> 100,Traditional Advisor,2e6,0.46
GT1,GT1_2,> 100,Team Based (Partnered) Advisor,2e6,0.46
GL1,GL1,> 100,Advisor,2e6,0.42
TL7,TL7,25-100,Advisor,2e6,0.46
AB6,AB6,25-100,Advisor,2e6,0.4
AB4,AB4,25-100,Retail Investment Sales Officer,2e6,0.35
PT12,PT12,<25,Advisor,2e6,0.38
AT7,AT7_1,25-100,Full Commission Advisor,2e6,0.43
AT7,AT7_2,25-100,"""Guaranteed"" Advisor",2e6,0.19
AB3,AB3,25-100,Financial Consultant,2e6,0.46
PT13,PT13,<25,Financial Advisor,2e6,0.41
AB7,AB7,> 100,Financial Advisor/Associate FA,2e6,0.41
AT2,AT2_1,> 100,Advisor,2e6,0.43
TL5,TL5,<25,Financial Advisor,2e6,0.45
AT6,AT6,> 100,Advisor,2e6,0.47
PR3,PR3,< 25,New Financial Advisor,2e6,0.45
PR2,PR2,25-100,Advisor,2e6,0.44
AT3,AT3_1,> 100,Branch Advisor,2e6,0.44
AT3,AT3_2,> 100,Centralized Advisor,2e6,0.48
AT1,AT1_1,> 100,"""Grandfathered"" Advisor",2e6,0.35
AT1,AT1_2,> 100,Advisor,2e6,0.4
TL14,TL14_1,<25,Advisor,2e6,0.47
PR1,PR1,25-100,Advisor,2e6,0.39
PB1,PB1,< 25,Financial Advisor,2e6,0.35
TB7,TB7_1,< 25,New Financial Advisor,2e6,0.3
TB7,TB7_2,< 25,Financial Advisor,2e6,0.42
PB6,PB6,25-100,Retail Financial Consultant,2e6,0.46
AT5,AT5_1,25-100,Financial Consultant,2e6,0.36
AL3,AL3,25-100,Wealth Advisor,2e6,0.45
AT2,AT2_2,> 100,Senior Advisor,2e6,0.47
AR3,AR3,> 100,Senior Advisor,2e6,0.43
PB3,PB3_1,25-100,Senior Advisor,2e6,0.43
PB9,PB9_2,25-100,Senior Advisor,2e6,0.45
PR4,PR4,< 25,Financial Consultant II,2e6,0.38
AB2,AB2,25-100,Senior Investment Representative,2e6,0.4
AT1,AT1_3,> 100,Senior  Financial Advisor,2e6,0.41
TB7,TB7_3,< 25,Senior  Financial Advisor,2e6,0.43
TB5,TB5_3,< 25,Senior Financial Advisor,2e6,0.35
AT5,AT5_2,25-100,2nd Story Financial Consultant,2e6,0.46
TB7,TB7_4,< 25,Private Financial Advisor,2e6,0.44
PB9,PB9_3,25-100,Independent Advisor,2e6,0.5
PB3,PB3_2,25-100,Independent Advisor,2e6,0.5
TL14,TL14_2,< 25,Independent Advisor,2e6,0.52
W,W_1,> 100,Advisor 0-5 Yrs,2e6,0.47
W,W_2,> 100,Advisor 5-7 Yrs,2e6,0.47
W,W_3,> 100,Advisor 7-9 Yrs,2e6,0.49
W,W_4,> 100,Advisor 9-15 Yrs,2e6,0.49
W,W_5,> 100,Advisor 15-19 Yrs,2e6,0.5
W,W_6,> 100,Advisor 20-25 Yrs,2e6,0.5
W,W_7,> 100,Advisor 25+ Yrs,2e6,0.5
GR1,GR1,> 100,Advisor,25e5,0.44
PT10,PT10,<25,Financial Advisor,25e5,0.39
TL13,TL13_1,<25,Financial Advisor (New),25e5,0.32
TL13,TL13_2,<25,Financial Advisor (Composite),25e5,0.42
PT5,PT5,< 25,Advisor,25e5,0.41
PB9,PB9_1,25-100,Advisor,25e5,0.41
PB7,PB7,25-100,Advisor,25e5,0.42
PT11,PT11,<25,Financial Advisor,25e5,0.42
AR2,AR2,> 100,Advisor,25e5,0.42
TR7,TR7,<25,Investment Representative,25e5,0.34
TR2,TR2,25-100,Financial Advisor,25e5,0.25
AR6,AR6_1,25-100,KJM (Tier I) Representative,25e5,0.42
AR6,AR6_2,25-100,MBE (Tier II) Representative,25e5,0.42
AR6,AR6_3,25-100,SPG (Tier III) Representative,25e5,0.4
TR8,TR8,<25,Financial Advisor,25e5,0.4
AB5,AB5,<25,Financial Advisor,25e5,0.6
PB14,PB14,<25,Financial Consultant,25e5,0.3
TB5,TB5_1,<25,Wealth Advisor,25e5,0.42
AR7,AR7,25-100,Financial Advisor,25e5,0.41
TB6,TB6,<25,Financial Advisor,25e5,0.45
TB5,TB5_2,<25,Financial Advisor,25e5,0.35
TL9,TL9,<25,Registered Representative,25e5,0.45
