id_code,firm,num_advisors,role_cat,Role,level,amount
PR4,PR4,<25,Sr. Advisor,Financial Consultant II,17e5,0.38
AB2,AB2,25-100,Sr. Advisor,Senior Investment Representative,17e5,0.4
AT1,AT1_3,>100,Sr. Advisor,Senior  Financial Advisor,17e5,0.41
TB7,TB7_3,<25,Sr. Advisor,Senior  Financial Advisor,17e5,0.43
TB5,TB5_3,<25,Sr. Advisor,Senior Financial Advisor,17e5,0.35
AT5,AT5_2,25-100,Sr. Advisor,2nd Story Financial Consultant,17e5,0.44
TB7,TB7_4,<25,Independent,Private Financial Advisor,17e5,0.44
PB9,PB9_3,25-100,Independent,Independent Advisor,17e5,0.5
PB3,PB3_2,25-100,Independent,Independent Advisor,17e5,0.48
TL14,TL14_2,<25,Independent,Independent Advisor,17e5,0.52
W,W_1,>100,Wirehouse,Advisor 0-5 Yrs,17e5,0.46
W,W_2,>100,Wirehouse,Advisor 5-7 Yrs,17e5,0.46
W,W_3,>100,Wirehouse,Advisor 7-9 Yrs,17e5,0.48
W,W_4,>100,Wirehouse,Advisor 9-15 Yrs,17e5,0.48
W,W_5,>100,Wirehouse,Advisor 15-19 Yrs,17e5,0.48
W,W_6,>100,Wirehouse,Advisor 20-25 Yrs,17e5,0.48
W,W_7,>100,Wirehouse,Advisor 25+ Yrs,17e5,0.48
GR1,GR1,>100,Advisor,Advisor,175e4,0.44
PT10,PT10,<25,Advisor,Financial Advisor,175e4,0.39
TL13,TL13_1,<25,Advisor,Financial Advisor (New),175e4,0.32
TL13,TL13_2,<25,Advisor,Financial Advisor (Composite),175e4,0.42
PT5,PT5,<25,Advisor,Advisor,175e4,0.41
PB9,PB9_1,25-100,Advisor,Advisor,175e4,0.41
PB7,PB7,25-100,Advisor,Advisor,175e4,0.42
PT11,PT11,<25,Advisor,Financial Advisor,175e4,0.42
AR2,AR2,>100,Advisor,Advisor,175e4,0.42
TR7,TR7,<25,Advisor,Investment Representative,175e4,0.34
TR2,TR2,25-100,Advisor,Financial Advisor,175e4,0.25
AR6,AR6_1,25-100,Advisor,KJM (Tier I) Representative,175e4,0.42
AR6,AR6_2,25-100,Advisor,MBE (Tier II) Representative,175e4,0.42
AR6,AR6_3,25-100,Advisor,SPG (Tier III) Representative,175e4,0.4
TR8,TR8,<25,Advisor,Financial Advisor,175e4,0.4
AB5,AB5,<25,Advisor,Financial Advisor,175e4,0.6
PB14,PB14,<25,Advisor,Financial Consultant,175e4,0.3
TB5,TB5_1,<25,Advisor,Wealth Advisor,175e4,0.42
AR7,AR7,25-100,Advisor,Financial Advisor,175e4,0.41
TB6,TB6,<25,Advisor,Financial Advisor,175e4,0.45
TB5,TB5_2,<25,Advisor,Financial Advisor,175e4,0.35
TL9,TL9,<25,Advisor,Registered Representative,175e4,0.45
PB8,PB8,25-100,Advisor,Investment Client Advisor,175e4,0.41
PT3,PT3,25-100,Advisor,Advisor,175e4,0.42
TT7,TT7,<25,Advisor,Financial Advisor,175e4,0.5
GB1,GB1_1,>100,Advisor,Branch Advisor,175e4,0.41
GB1,GB1_2,>100,Advisor,Hub Advisor,175e4,0.44
GT1,GT1_1,>100,Advisor,Traditional Advisor,175e4,0.46
GT1,GT1_2,>100,Advisor,Team Based (Partnered) Advisor,175e4,0.46
GL1,GL1,>100,Advisor,Advisor,175e4,0.41
TL7,TL7,25-100,Advisor,Advisor,175e4,0.42
AB6,AB6,25-100,Advisor,Advisor,175e4,0.4
AB4,AB4,25-100,Advisor,Retail Investment Sales Officer,175e4,0.35
PT12,PT12,<25,Advisor,Advisor,175e4,0.38
AT7,AT7_1,25-100,Advisor,Full Commission Advisor,175e4,0.43
AT7,AT7_2,25-100,Advisor,"""Guaranteed"" Advisor",175e4,0.19
AB3,AB3,25-100,Advisor,Financial Consultant,175e4,0.46
PT13,PT13,<25,Advisor,Financial Advisor,175e4,0.41
AB7,AB7,>100,Advisor,Financial Advisor/Associate FA,175e4,0.4
AT2,AT2_1,>100,Advisor,Advisor,175e4,0.43
TL5,TL5,<25,Advisor,Financial Advisor,175e4,0.45
AT6,AT6,>100,Advisor,Advisor,175e4,0.47
PR3,PR3,<25,Advisor,New Financial Advisor,175e4,0.45
PR2,PR2,25-100,Advisor,Advisor,175e4,0.43
AT3,AT3_1,>100,Advisor,Branch Advisor,175e4,0.44
AT3,AT3_2,>100,Advisor,Centralized Advisor,175e4,0.48
AT1,AT1_1,>100,Advisor,"""Grandfathered"" Advisor",175e4,0.35
AT1,AT1_2,>100,Advisor,Advisor,175e4,0.4
TL14,TL14_1,<25,Advisor,Advisor,175e4,0.47
PR1,PR1,25-100,Advisor,Advisor,175e4,0.39
PB1,PB1,<25,Advisor,Financial Advisor,175e4,0.35
TB7,TB7_1,<25,Advisor,New Financial Advisor,175e4,0.3
TB7,TB7_2,<25,Advisor,Financial Advisor,175e4,0.42
PB6,PB6,25-100,Advisor,Retail Financial Consultant,175e4,0.45
AT5,AT5_1,25-100,Advisor,Financial Consultant,175e4,0.36
AL3,AL3,25-100,Advisor,Wealth Advisor,175e4,0.44
AT2,AT2_2,>100,Sr. Advisor,Senior Advisor,175e4,0.47
AR3,AR3,>100,Sr. Advisor,Senior Advisor,175e4,0.43
PB3,PB3_1,25-100,Sr. Advisor,Senior Advisor,175e4,0.43
PB9,PB9_2,25-100,Sr. Advisor,Senior Advisor,175e4,0.45
PR4,PR4,<25,Sr. Advisor,Financial Consultant II,175e4,0.38
AB2,AB2,25-100,Sr. Advisor,Senior Investment Representative,175e4,0.4
AT1,AT1_3,>100,Sr. Advisor,Senior  Financial Advisor,175e4,0.41
TB7,TB7_3,<25,Sr. Advisor,Senior  Financial Advisor,175e4,0.43
TB5,TB5_3,<25,Sr. Advisor,Senior Financial Advisor,175e4,0.35
AT5,AT5_2,25-100,Sr. Advisor,2nd Story Financial Consultant,175e4,0.46
TB7,TB7_4,<25,Independent,Private Financial Advisor,175e4,0.44
PB9,PB9_3,25-100,Independent,Independent Advisor,175e4,0.5
PB3,PB3_2,25-100,Independent,Independent Advisor,175e4,0.48
TL14,TL14_2,<25,Independent,Independent Advisor,175e4,0.52
W,W_1,>100,Wirehouse,Advisor 0-5 Yrs,175e4,0.46
W,W_2,>100,Wirehouse,Advisor 5-7 Yrs,175e4,0.46
W,W_3,>100,Wirehouse,Advisor 7-9 Yrs,175e4,0.48
W,W_4,>100,Wirehouse,Advisor 9-15 Yrs,175e4,0.48
W,W_5,>100,Wirehouse,Advisor 15-19 Yrs,175e4,0.48
W,W_6,>100,Wirehouse,Advisor 20-25 Yrs,175e4,0.48
W,W_7,>100,Wirehouse,Advisor 25+ Yrs,175e4,0.48
GR1,GR1,>100,Advisor,Advisor,2e6,0.44
PT10,PT10,<25,Advisor,Financial Advisor,2e6,0.39
TL13,TL13_1,<25,Advisor,Financial Advisor (New),2e6,0.32
TL13,TL13_2,<25,Advisor,Financial Advisor (Composite),2e6,0.42
PT5,PT5,<25,Advisor,Advisor,2e6,0.41
PB9,PB9_1,25-100,Advisor,Advisor,2e6,0.41
PB7,PB7,25-100,Advisor,Advisor,2e6,0.42
PT11,PT11,<25,Advisor,Financial Advisor,2e6,0.42
AR2,AR2,>100,Advisor,Advisor,2e6,0.42
TR7,TR7,<25,Advisor,Investment Representative,2e6,0.34
TR2,TR2,25-100,Advisor,Financial Advisor,2e6,0.25
AR6,AR6_1,25-100,Advisor,KJM (Tier I) Representative,2e6,0.42
AR6,AR6_2,25-100,Advisor,MBE (Tier II) Representative,2e6,0.42
AR6,AR6_3,25-100,Advisor,SPG (Tier III) Representative,2e6,0.4
TR8,TR8,<25,Advisor,Financial Advisor,2e6,0.4
AB5,AB5,<25,Advisor,Financial Advisor,2e6,0.6
PB14,PB14,<25,Advisor,Financial Consultant,2e6,0.3
TB5,TB5_1,<25,Advisor,Wealth Advisor,2e6,0.42
AR7,AR7,25-100,Advisor,Financial Advisor,2e6,0.41
TB6,TB6,<25,Advisor,Financial Advisor,2e6,0.45
TB5,TB5_2,<25,Advisor,Financial Advisor,2e6,0.35
TL9,TL9,<25,Advisor,Registered Representative,2e6,0.45
PB8,PB8,25-100,Advisor,Investment Client Advisor,2e6,0.42
PT3,PT3,25-100,Advisor,Advisor,2e6,0.42
TT7,TT7,<25,Advisor,Financial Advisor,2e6,0.5
GB1,GB1_1,>100,Advisor,Branch Advisor,2e6,0.42
GB1,GB1_2,>100,Advisor,Hub Advisor,2e6,0.45
GT1,GT1_1,>100,Advisor,Traditional Advisor,2e6,0.46
GT1,GT1_2,>100,Advisor,Team Based (Partnered) Advisor,2e6,0.46
GL1,GL1,>100,Advisor,Advisor,2e6,0.42
TL7,TL7,25-100,Advisor,Advisor,2e6,0.46
AB6,AB6,25-100,Advisor,Advisor,2e6,0.4
AB4,AB4,25-100,Advisor,Retail Investment Sales Officer,2e6,0.35
PT12,PT12,<25,Advisor,Advisor,2e6,0.38
AT7,AT7_1,25-100,Advisor,Full Commission Advisor,2e6,0.43
AT7,AT7_2,25-100,Advisor,"""Guaranteed"" Advisor",2e6,0.19
AB3,AB3,25-100,Advisor,Financial Consultant,2e6,0.46
PT13,PT13,<25,Advisor,Financial Advisor,2e6,0.41
AB7,AB7,>100,Advisor,Financial Advisor/Associate FA,2e6,0.41
AT2,AT2_1,>100,Advisor,Advisor,2e6,0.43
TL5,TL5,<25,Advisor,Financial Advisor,2e6,0.45
AT6,AT6,>100,Advisor,Advisor,2e6,0.47
PR3,PR3,<25,Advisor,New Financial Advisor,2e6,0.45
PR2,PR2,25-100,Advisor,Advisor,2e6,0.44
AT3,AT3_1,>100,Advisor,Branch Advisor,2e6,0.44
AT3,AT3_2,>100,Advisor,Centralized Advisor,2e6,0.48
AT1,AT1_1,>100,Advisor,"""Grandfathered"" Advisor",2e6,0.35
AT1,AT1_2,>100,Advisor,Advisor,2e6,0.4
TL14,TL14_1,<25,Advisor,Advisor,2e6,0.47
PR1,PR1,25-100,Advisor,Advisor,2e6,0.39
PB1,PB1,<25,Advisor,Financial Advisor,2e6,0.35
TB7,TB7_1,<25,Advisor,New Financial Advisor,2e6,0.3
TB7,TB7_2,<25,Advisor,Financial Advisor,2e6,0.42
PB6,PB6,25-100,Advisor,Retail Financial Consultant,2e6,0.46
AT5,AT5_1,25-100,Advisor,Financial Consultant,2e6,0.36
AL3,AL3,25-100,Advisor,Wealth Advisor,2e6,0.45
AT2,AT2_2,>100,Sr. Advisor,Senior Advisor,2e6,0.47
AR3,AR3,>100,Sr. Advisor,Senior Advisor,2e6,0.43
PB3,PB3_1,25-100,Sr. Advisor,Senior Advisor,2e6,0.43
PB9,PB9_2,25-100,Sr. Advisor,Senior Advisor,2e6,0.45
PR4,PR4,<25,Sr. Advisor,Financial Consultant II,2e6,0.38
AB2,AB2,25-100,Sr. Advisor,Senior Investment Representative,2e6,0.4
AT1,AT1_3,>100,Sr. Advisor,Senior  Financial Advisor,2e6,0.41
TB7,TB7_3,<25,Sr. Advisor,Senior  Financial Advisor,2e6,0.43
TB5,TB5_3,<25,Sr. Advisor,Senior Financial Advisor,2e6,0.35
AT5,AT5_2,25-100,Sr. Advisor,2nd Story Financial Consultant,2e6,0.46
TB7,TB7_4,<25,Independent,Private Financial Advisor,2e6,0.44
PB9,PB9_3,25-100,Independent,Independent Advisor,2e6,0.5
PB3,PB3_2,25-100,Independent,Independent Advisor,2e6,0.5
TL14,TL14_2,<25,Independent,Independent Advisor,2e6,0.52
W,W_1,>100,Wirehouse,Advisor 0-5 Yrs,2e6,0.47
W,W_2,>100,Wirehouse,Advisor 5-7 Yrs,2e6,0.47
W,W_3,>100,Wirehouse,Advisor 7-9 Yrs,2e6,0.49
W,W_4,>100,Wirehouse,Advisor 9-15 Yrs,2e6,0.49
W,W_5,>100,Wirehouse,Advisor 15-19 Yrs,2e6,0.5
W,W_6,>100,Wirehouse,Advisor 20-25 Yrs,2e6,0.5
W,W_7,>100,Wirehouse,Advisor 25+ Yrs,2e6,0.5
GR1,GR1,>100,Advisor,Advisor,25e5,0.44
PT10,PT10,<25,Advisor,Financial Advisor,25e5,0.39
TL13,TL13_1,<25,Advisor,Financial Advisor (New),25e5,0.32
TL13,TL13_2,<25,Advisor,Financial Advisor (Composite),25e5,0.42
PT5,PT5,<25,Advisor,Advisor,25e5,0.41
PB9,PB9_1,25-100,Advisor,Advisor,25e5,0.41
PB7,PB7,25-100,Advisor,Advisor,25e5,0.42
PT11,PT11,<25,Advisor,Financial Advisor,25e5,0.42
AR2,AR2,>100,Advisor,Advisor,25e5,0.42
TR7,TR7,<25,Advisor,Investment Representative,25e5,0.34
TR2,TR2,25-100,Advisor,Financial Advisor,25e5,0.25
AR6,AR6_1,25-100,Advisor,KJM (Tier I) Representative,25e5,0.42
AR6,AR6_2,25-100,Advisor,MBE (Tier II) Representative,25e5,0.42
AR6,AR6_3,25-100,Advisor,SPG (Tier III) Representative,25e5,0.4
TR8,TR8,<25,Advisor,Financial Advisor,25e5,0.4
AB5,AB5,<25,Advisor,Financial Advisor,25e5,0.6
PB14,PB14,<25,Advisor,Financial Consultant,25e5,0.3
TB5,TB5_1,<25,Advisor,Wealth Advisor,25e5,0.42
AR7,AR7,25-100,Advisor,Financial Advisor,25e5,0.41
TB6,TB6,<25,Advisor,Financial Advisor,25e5,0.45
TB5,TB5_2,<25,Advisor,Financial Advisor,25e5,0.35
TL9,TL9,<25,Advisor,Registered Representative,25e5,0.45
PB8,PB8,25-100,Advisor,Investment Client Advisor,25e5,0.42
PT3,PT3,25-100,Advisor,Advisor,25e5,0.42
TT7,TT7,<25,Advisor,Financial Advisor,25e5,0.5
GB1,GB1_1,>100,Advisor,Branch Advisor,25e5,0.42
GB1,GB1_2,>100,Advisor,Hub Advisor,25e5,0.45
GT1,GT1_1,>100,Advisor,Traditional Advisor,25e5,0.46
GT1,GT1_2,>100,Advisor,Team Based (Partnered) Advisor,25e5,0.46
GL1,GL1,>100,Advisor,Advisor,25e5,0.42
TL7,TL7,25-100,Advisor,Advisor,25e5,0.46
AB6,AB6,25-100,Advisor,Advisor,25e5,0.4
AB4,AB4,25-100,Advisor,Retail Investment Sales Officer,25e5,0.35
PT12,PT12,<25,Advisor,Advisor,25e5,0.38
AT7,AT7_1,25-100,Advisor,Full Commission Advisor,25e5,0.43
AT7,AT7_2,25-100,Advisor,"""Guaranteed"" Advisor",25e5,0.19
AB3,AB3,25-100,Advisor,Financial Consultant,25e5,0.47
PT13,PT13,<25,Advisor,Financial Advisor,25e5,0.41
AB7,AB7,>100,Advisor,Financial Advisor/Associate FA,25e5,0.41
AT2,AT2_1,>100,Advisor,Advisor,25e5,0.43
TL5,TL5,<25,Advisor,Financial Advisor,25e5,0.45
AT6,AT6,>100,Advisor,Advisor,25e5,0.47
PR3,PR3,<25,Advisor,New Financial Advisor,25e5,0.45
PR2,PR2,25-100,Advisor,Advisor,25e5,0.44
AT3,AT3_1,>100,Advisor,Branch Advisor,25e5,0.44
AT3,AT3_2,>100,Advisor,Centralized Advisor,25e5,0.48
AT1,AT1_1,>100,Advisor,"""Grandfathered"" Advisor",25e5,0.35
AT1,AT1_2,>100,Advisor,Advisor,25e5,0.4
TL14,TL14_1,<25,Advisor,Advisor,25e5,0.47
PR1,PR1,25-100,Advisor,Advisor,25e5,0.39
PB1,PB1,<25,Advisor,Financial Advisor,25e5,0.35
TB7,TB7_1,<25,Advisor,New Financial Advisor,25e5,0.3
TB7,TB7_2,<25,Advisor,Financial Advisor,25e5,0.42
PB6,PB6,25-100,Advisor,Retail Financial Consultant,25e5,0.47
AT5,AT5_1,25-100,Advisor,Financial Consultant,25e5,0.36
AL3,AL3,25-100,Advisor,Wealth Advisor,25e5,0.45
AT2,AT2_2,>100,Sr. Advisor,Senior Advisor,25e5,0.47
AR3,AR3,>100,Sr. Advisor,Senior Advisor,25e5,0.43
PB3,PB3_1,25-100,Sr. Advisor,Senior Advisor,25e5,0.43
PB9,PB9_2,25-100,Sr. Advisor,Senior Advisor,25e5,0.45
PR4,PR4,<25,Sr. Advisor,Financial Consultant II,25e5,0.38
AB2,AB2,25-100,Sr. Advisor,Senior Investment Representative,25e5,0.4
AT1,AT1_3,>100,Sr. Advisor,Senior  Financial Advisor,25e5,0.41
TB7,TB7_3,<25,Sr. Advisor,Senior  Financial Advisor,25e5,0.43
TB5,TB5_3,<25,Sr. Advisor,Senior Financial Advisor,25e5,0.35
AT5,AT5_2,25-100,Sr. Advisor,2nd Story Financial Consultant,25e5,0.46
TB7,TB7_4,<25,Independent,Private Financial Advisor,25e5,0.44
PB9,PB9_3,25-100,Independent,Independent Advisor,25e5,0.5
PB3,PB3_2,25-100,Independent,Independent Advisor,25e5,0.5
TL14,TL14_2,<25,Independent,Independent Advisor,25e5,0.52
W,W_1,>100,Wirehouse,Advisor 0-5 Yrs,25e5,0.47
W,W_2,>100,Wirehouse,Advisor 5-7 Yrs,25e5,0.48
W,W_3,>100,Wirehouse,Advisor 7-9 Yrs,25e5,0.49
W,W_4,>100,Wirehouse,Advisor 9-15 Yrs,25e5,0.5
W,W_5,>100,Wirehouse,Advisor 15-19 Yrs,25e5,0.5
W,W_6,>100,Wirehouse,Advisor 20-25 Yrs,25e5,0.51
W,W_7,>100,Wirehouse,Advisor 25+ Yrs,25e5,0.51
GR1,GR1,>100,Advisor,Advisor,27e5,0.45
PT10,PT10,<25,Advisor,Financial Advisor,27e5,0.39
TL13,TL13_1,<25,Advisor,Financial Advisor (New),27e5,0.32
TL13,TL13_2,<25,Advisor,Financial Advisor (Composite),27e5,0.42
PT5,PT5,<25,Advisor,Advisor,27e5,0.41
PB9,PB9_1,25-100,Advisor,Advisor,27e5,0.41
PB7,PB7,25-100,Advisor,Advisor,27e5,0.42
PT11,PT11,<25,Advisor,Financial Advisor,27e5,0.42
AR2,AR2,>100,Advisor,Advisor,27e5,0.42
TR7,TR7,<25,Advisor,Investment Representative,27e5,0.34
TR2,TR2,25-100,Advisor,Financial Advisor,27e5,0.25
AR6,AR6_1,25-100,Advisor,KJM (Tier I) Representative,27e5,0.42
AR6,AR6_2,25-100,Advisor,MBE (Tier II) Representative,27e5,0.42
AR6,AR6_3,25-100,Advisor,SPG (Tier III) Representative,27e5,0.4
TR8,TR8,<25,Advisor,Financial Advisor,27e5,0.4
AB5,AB5,<25,Advisor,Financial Advisor,27e5,0.6
PB14,PB14,<25,Advisor,Financial Consultant,27e5,0.3
TB5,TB5_1,<25,Advisor,Wealth Advisor,27e5,0.42
AR7,AR7,25-100,Advisor,Financial Advisor,27e5,0.41
TB6,TB6,<25,Advisor,Financial Advisor,27e5,0.45
TB5,TB5_2,<25,Advisor,Financial Advisor,27e5,0.35
TL9,TL9,<25,Advisor,Registered Representative,27e5,0.45
PB8,PB8,25-100,Advisor,Investment Client Advisor,27e5,0.42
PT3,PT3,25-100,Advisor,Advisor,27e5,0.42
TT7,TT7,<25,Advisor,Financial Advisor,27e5,0.5
GB1,GB1_1,>100,Advisor,Branch Advisor,27e5,0.42
GB1,GB1_2,>100,Advisor,Hub Advisor,27e5,0.45
GT1,GT1_1,>100,Advisor,Traditional Advisor,27e5,0.46
GT1,GT1_2,>100,Advisor,Team Based (Partnered) Advisor,27e5,0.46
GL1,GL1,>100,Advisor,Advisor,27e5,0.42
TL7,TL7,25-100,Advisor,Advisor,27e5,0.46
AB6,AB6,25-100,Advisor,Advisor,27e5,0.4
AB4,AB4,25-100,Advisor,Retail Investment Sales Officer,27e5,0.35
PT12,PT12,<25,Advisor,Advisor,27e5,0.38
AT7,AT7_1,25-100,Advisor,Full Commission Advisor,27e5,0.43
AT7,AT7_2,25-100,Advisor,"""Guaranteed"" Advisor",27e5,0.19
AB3,AB3,25-100,Advisor,Financial Consultant,27e5,0.47
PT13,PT13,<25,Advisor,Financial Advisor,27e5,0.41
AB7,AB7,>100,Advisor,Financial Advisor/Associate FA,27e5,0.41
AT2,AT2_1,>100,Advisor,Advisor,27e5,0.43
TL5,TL5,<25,Advisor,Financial Advisor,27e5,0.45
AT6,AT6,>100,Advisor,Advisor,27e5,0.47
PR3,PR3,<25,Advisor,New Financial Advisor,27e5,0.45
PR2,PR2,25-100,Advisor,Advisor,27e5,0.44
AT3,AT3_1,>100,Advisor,Branch Advisor,27e5,0.44
AT3,AT3_2,>100,Advisor,Centralized Advisor,27e5,0.48
AT1,AT1_1,>100,Advisor,"""Grandfathered"" Advisor",27e5,0.35
AT1,AT1_2,>100,Advisor,Advisor,27e5,0.4
TL14,TL14_1,<25,Advisor,Advisor,27e5,0.47
PR1,PR1,25-100,Advisor,Advisor,27e5,0.39
PB1,PB1,<25,Advisor,Financial Advisor,27e5,0.35
TB7,TB7_1,<25,Advisor,New Financial Advisor,27e5,0.3
TB7,TB7_2,<25,Advisor,Financial Advisor,27e5,0.42
PB6,PB6,25-100,Advisor,Retail Financial Consultant,27e5,0.47
AT5,AT5_1,25-100,Advisor,Financial Consultant,27e5,0.36
AL3,AL3,25-100,Advisor,Wealth Advisor,27e5,0.45
AT2,AT2_2,>100,Sr. Advisor,Senior Advisor,27e5,0.47
AR3,AR3,>100,Sr. Advisor,Senior Advisor,27e5,0.43
PB3,PB3_1,25-100,Sr. Advisor,Senior Advisor,27e5,0.43
PB9,PB9_2,25-100,Sr. Advisor,Senior Advisor,27e5,0.45
PR4,PR4,<25,Sr. Advisor,Financial Consultant II,27e5,0.38
AB2,AB2,25-100,Sr. Advisor,Senior Investment Representative,27e5,0.4
AT1,AT1_3,>100,Sr. Advisor,Senior  Financial Advisor,27e5,0.41
TB7,TB7_3,<25,Sr. Advisor,Senior  Financial Advisor,27e5,0.43
TB5,TB5_3,<25,Sr. Advisor,Senior Financial Advisor,27e5,0.35
AT5,AT5_2,25-100,Sr. Advisor,2nd Story Financial Consultant,27e5,0.46
TB7,TB7_4,<25,Independent,Private Financial Advisor,27e5,0.44
PB9,PB9_3,25-100,Independent,Independent Advisor,27e5,0.5
PB3,PB3_2,25-100,Independent,Independent Advisor,27e5,0.5
TL14,TL14_2,<25,Independent,Independent Advisor,27e5,0.52
W,W_1,>100,Wirehouse,Advisor 0-5 Yrs,27e5,0.47
W,W_2,>100,Wirehouse,Advisor 5-7 Yrs,27e5,0.48
W,W_3,>100,Wirehouse,Advisor 7-9 Yrs,27e5,0.49
W,W_4,>100,Wirehouse,Advisor 9-15 Yrs,27e5,0.5
W,W_5,>100,Wirehouse,Advisor 15-19 Yrs,27e5,0.5
W,W_6,>100,Wirehouse,Advisor 20-25 Yrs,27e5,0.51
W,W_7,>100,Wirehouse,Advisor 25+ Yrs,27e5,0.51
GR1,GR1,>100,Advisor,Advisor,35e5,0.47
PT10,PT10,<25,Advisor,Financial Advisor,35e5,0.39
TL13,TL13_1,<25,Advisor,Financial Advisor (New),35e5,0.32
TL13,TL13_2,<25,Advisor,Financial Advisor (Composite),35e5,0.42
PT5,PT5,<25,Advisor,Advisor,35e5,0.41
PB9,PB9_1,25-100,Advisor,Advisor,35e5,0.41
PB7,PB7,25-100,Advisor,Advisor,35e5,0.42
PT11,PT11,<25,Advisor,Financial Advisor,35e5,0.42
AR2,AR2,>100,Advisor,Advisor,35e5,0.42
TR7,TR7,<25,Advisor,Investment Representative,35e5,0.34
TR2,TR2,25-100,Advisor,Financial Advisor,35e5,0.25
AR6,AR6_1,25-100,Advisor,KJM (Tier I) Representative,35e5,0.42
AR6,AR6_2,25-100,Advisor,MBE (Tier II) Representative,35e5,0.42
AR6,AR6_3,25-100,Advisor,SPG (Tier III) Representative,35e5,0.4
TR8,TR8,<25,Advisor,Financial Advisor,35e5,0.4
AB5,AB5,<25,Advisor,Financial Advisor,35e5,0.6
PB14,PB14,<25,Advisor,Financial Consultant,35e5,0.3
TB5,TB5_1,<25,Advisor,Wealth Advisor,35e5,0.42
AR7,AR7,25-100,Advisor,Financial Advisor,35e5,0.41
TB6,TB6,<25,Advisor,Financial Advisor,35e5,0.45
TB5,TB5_2,<25,Advisor,Financial Advisor,35e5,0.35
TL9,TL9,<25,Advisor,Registered Representative,35e5,0.45
PB8,PB8,25-100,Advisor,Investment Client Advisor,35e5,0.42
PT3,PT3,25-100,Advisor,Advisor,35e5,0.42
TT7,TT7,<25,Advisor,Financial Advisor,35e5,0.5
GB1,GB1_1,>100,Advisor,Branch Advisor,35e5,0.42
GB1,GB1_2,>100,Advisor,Hub Advisor,35e5,0.46
GT1,GT1_1,>100,Advisor,Traditional Advisor,35e5,0.46
GT1,GT1_2,>100,Advisor,Team Based (Partnered) Advisor,35e5,0.46
GL1,GL1,>100,Advisor,Advisor,35e5,0.43
TL7,TL7,25-100,Advisor,Advisor,35e5,0.46
AB6,AB6,25-100,Advisor,Advisor,35e5,0.4
AB4,AB4,25-100,Advisor,Retail Investment Sales Officer,35e5,0.35
PT12,PT12,<25,Advisor,Advisor,35e5,0.38
AT7,AT7_1,25-100,Advisor,Full Commission Advisor,35e5,0.43
AT7,AT7_2,25-100,Advisor,"""Guaranteed"" Advisor",35e5,0.19
AB3,AB3,25-100,Advisor,Financial Consultant,35e5,0.48
PT13,PT13,<25,Advisor,Financial Advisor,35e5,0.41
AB7,AB7,>100,Advisor,Financial Advisor/Associate FA,35e5,0.41
AT2,AT2_1,>100,Advisor,Advisor,35e5,0.43
TL5,TL5,<25,Advisor,Financial Advisor,35e5,0.45
AT6,AT6,>100,Advisor,Advisor,35e5,0.47
PR3,PR3,<25,Advisor,New Financial Advisor,35e5,0.45
PR2,PR2,25-100,Advisor,Advisor,35e5,0.44
AT3,AT3_1,>100,Advisor,Branch Advisor,35e5,0.44
AT3,AT3_2,>100,Advisor,Centralized Advisor,35e5,0.48
AT1,AT1_1,>100,Advisor,"""Grandfathered"" Advisor",35e5,0.35
AT1,AT1_2,>100,Advisor,Advisor,35e5,0.4
TL14,TL14_1,<25,Advisor,Advisor,35e5,0.47
PR1,PR1,25-100,Advisor,Advisor,35e5,0.39
PB1,PB1,<25,Advisor,Financial Advisor,35e5,0.35
TB7,TB7_1,<25,Advisor,New Financial Advisor,35e5,0.3
TB7,TB7_2,<25,Advisor,Financial Advisor,35e5,0.42
PB6,PB6,25-100,Advisor,Retail Financial Consultant,35e5,0.47
AT5,AT5_1,25-100,Advisor,Financial Consultant,35e5,0.36
AL3,AL3,25-100,Advisor,Wealth Advisor,35e5,0.46
AT2,AT2_2,>100,Sr. Advisor,Senior Advisor,35e5,0.47
AR3,AR3,>100,Sr. Advisor,Senior Advisor,35e5,0.43
PB3,PB3_1,25-100,Sr. Advisor,Senior Advisor,35e5,0.43
PB9,PB9_2,25-100,Sr. Advisor,Senior Advisor,35e5,0.45
PR4,PR4,<25,Sr. Advisor,Financial Consultant II,35e5,0.38
AB2,AB2,25-100,Sr. Advisor,Senior Investment Representative,35e5,0.4
AT1,AT1_3,>100,Sr. Advisor,Senior  Financial Advisor,35e5,0.41
TB7,TB7_3,<25,Sr. Advisor,Senior  Financial Advisor,35e5,0.43
TB5,TB5_3,<25,Sr. Advisor,Senior Financial Advisor,35e5,0.35
AT5,AT5_2,25-100,Sr. Advisor,2nd Story Financial Consultant,35e5,0.46
TB7,TB7_4,<25,Independent,Private Financial Advisor,35e5,0.44
PB9,PB9_3,25-100,Independent,Independent Advisor,35e5,0.5
PB3,PB3_2,25-100,Independent,Independent Advisor,35e5,0.5
TL14,TL14_2,<25,Independent,Independent Advisor,35e5,0.52
W,W_1,>100,Wirehouse,Advisor 0-5 Yrs,35e5,0.49
W,W_2,>100,Wirehouse,Advisor 5-7 Yrs,35e5,0.5
W,W_3,>100,Wirehouse,Advisor 7-9 Yrs,35e5,0.51
W,W_4,>100,Wirehouse,Advisor 9-15 Yrs,35e5,0.52
W,W_5,>100,Wirehouse,Advisor 15-19 Yrs,35e5,0.52
W,W_6,>100,Wirehouse,Advisor 20-25 Yrs,35e5,0.53
